"","JurisdictionID","JurisContainerID","JurisName","EISCandidateID","CandidateName","EISContestID","ContestName","PrecinctName","Registration","EISPartyID","PartyName","VoteCount"
"1",14,0,"CLINTON",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","St Rose 1",735,11,"Democrat",7
"2",14,0,"CLINTON",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","St Rose 2",292,11,"Democrat",5
"3",14,0,"CLINTON",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","Wheatfield",351,11,"Democrat",16
"4",14,0,"CLINTON",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","Irishtown 1",480,11,"Democrat",24
"5",14,0,"CLINTON",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","Irishtown 2",265,11,"Democrat",8
"6",14,0,"CLINTON",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","East Fork",278,11,"Democrat",22
"7",14,0,"CLINTON",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","Sugar Creek 1",888,11,"Democrat",13
"8",14,0,"CLINTON",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","Sugar Creek 2",1087,11,"Democrat",35
"9",14,0,"CLINTON",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","Sugar Creek 3",755,11,"Democrat",19
"10",14,0,"CLINTON",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","Sugar Creek 4",827,11,"Democrat",16
"11",14,0,"CLINTON",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","Sugar Creek 5",851,11,"Democrat",13
"12",14,0,"CLINTON",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","Breese 1",864,11,"Democrat",17
"13",14,0,"CLINTON",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","Breese 2",846,11,"Democrat",20
"14",14,0,"CLINTON",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","Breese 3",1218,11,"Democrat",18
"15",14,0,"CLINTON",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","Breese 4",1071,11,"Democrat",21
"16",14,0,"CLINTON",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","Wade 1",479,11,"Democrat",8
"17",14,0,"CLINTON",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","Wade 2",669,11,"Democrat",22
"18",14,0,"CLINTON",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","Carlyle 1",741,11,"Democrat",41
"19",14,0,"CLINTON",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","Carlyle 2",787,11,"Democrat",11
"20",14,0,"CLINTON",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","Carlyle 3",575,11,"Democrat",22
"21",14,0,"CLINTON",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","Carlyle 4",516,11,"Democrat",15
"22",14,0,"CLINTON",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","Clement",354,11,"Democrat",10
