"","JurisdictionID","JurisContainerID","JurisName","EISCandidateID","CandidateName","EISContestID","ContestName","PrecinctName","Registration","EISPartyID","PartyName","VoteCount"
"1",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 1",736,0,"DEM-FED",226
"2",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 1",736,0,"REP-FED",226
"3",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 1",736,0,"NONPARTISAN",226
"4",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 2",751,0,"DEM-FED",168
"5",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 2",751,0,"REP-FED",168
"6",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 2",751,0,"NONPARTISAN",168
"7",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 3",742,0,"DEM-FED",146
"8",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 3",742,0,"REP-FED",146
"9",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 3",742,0,"NONPARTISAN",146
"10",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 4",724,0,"DEM-FED",179
"11",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 4",724,0,"REP-FED",179
"12",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 4",724,0,"NONPARTISAN",179
"13",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 5",635,0,"DEM-FED",108
"14",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 5",635,0,"REP-FED",108
"15",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 5",635,0,"NONPARTISAN",108
"16",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 6",553,0,"DEM-FED",76
"17",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 6",553,0,"REP-FED",76
"18",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 6",553,0,"NONPARTISAN",76
"19",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 7",821,0,"DEM-FED",132
"20",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 7",821,0,"REP-FED",132
"21",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 7",821,0,"NONPARTISAN",132
"22",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 8",534,0,"DEM-FED",67
"23",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 8",534,0,"REP-FED",67
"24",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 8",534,0,"NONPARTISAN",67
"25",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 9",994,0,"DEM-FED",157
"26",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 9",994,0,"REP-FED",157
"27",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 9",994,0,"NONPARTISAN",157
"28",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 10",949,0,"DEM-FED",149
"29",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 10",949,0,"REP-FED",149
"30",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 10",949,0,"NONPARTISAN",149
"31",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 11",649,0,"DEM-FED",109
"32",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 11",649,0,"REP-FED",109
"33",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 11",649,0,"NONPARTISAN",109
"34",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 12",762,0,"DEM-FED",96
"35",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 12",762,0,"REP-FED",96
"36",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 12",762,0,"NONPARTISAN",96
"37",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 13",888,0,"DEM-FED",110
"38",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 13",888,0,"REP-FED",110
"39",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 13",888,0,"NONPARTISAN",110
"40",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 14",1082,0,"DEM-FED",262
"41",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 14",1082,0,"REP-FED",262
"42",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 14",1082,0,"NONPARTISAN",262
"43",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 15",1099,0,"DEM-FED",169
"44",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 15",1099,0,"REP-FED",169
"45",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 15",1099,0,"NONPARTISAN",169
"46",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 16",987,0,"DEM-FED",242
"47",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 16",987,0,"REP-FED",242
"48",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 16",987,0,"NONPARTISAN",242
"49",108,0,"CITY OF GALESBURG",0,"",0,"","PRECINCT 17",1099,0,"DEM-FED",273
