"","JurisdictionID","JurisContainerID","JurisName","EISCandidateID","CandidateName","EISContestID","ContestName","PrecinctName","Registration","EISPartyID","PartyName","VoteCount"
"1",103,0,"CITY OF AURORA",0,"",0,"","WARD 9 PRECINCT 4",0,0,"",168
"2",103,0,"CITY OF AURORA",0,"",0,"","WARD 9 PRECINCT 5",0,0,"",163
"3",103,0,"CITY OF AURORA",0,"",0,"","WARD 9 PRECINCT 6",0,0,"",149
"4",103,0,"CITY OF AURORA",0,"",0,"","WARD 9 PRECINCT 7",0,0,"",225
"5",103,0,"CITY OF AURORA",0,"",0,"","WARD 9 PRECINCT 8",0,0,"",200
"6",103,0,"CITY OF AURORA",0,"",0,"","WARD 9 PRECINCT 9",0,0,"",201
"7",103,0,"CITY OF AURORA",0,"",0,"","WARD 9 PRECINCT 10",0,0,"",90
"8",103,0,"CITY OF AURORA",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WARD 9 PRECINCT 4",0,11,"DEMOCRATIC",46
"9",103,0,"CITY OF AURORA",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WARD 9 PRECINCT 5",0,11,"DEMOCRATIC",55
"10",103,0,"CITY OF AURORA",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WARD 9 PRECINCT 6",0,11,"DEMOCRATIC",55
"11",103,0,"CITY OF AURORA",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WARD 9 PRECINCT 7",0,11,"DEMOCRATIC",54
"12",103,0,"CITY OF AURORA",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WARD 9 PRECINCT 8",0,11,"DEMOCRATIC",56
"13",103,0,"CITY OF AURORA",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WARD 9 PRECINCT 9",0,11,"DEMOCRATIC",50
"14",103,0,"CITY OF AURORA",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WARD 9 PRECINCT 10",0,11,"DEMOCRATIC",23
"15",103,0,"CITY OF AURORA",115,"CHRIS KENNEDY",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WARD 9 PRECINCT 4",0,11,"DEMOCRATIC",28
"16",103,0,"CITY OF AURORA",115,"CHRIS KENNEDY",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WARD 9 PRECINCT 5",0,11,"DEMOCRATIC",25
"17",103,0,"CITY OF AURORA",115,"CHRIS KENNEDY",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WARD 9 PRECINCT 6",0,11,"DEMOCRATIC",17
"18",103,0,"CITY OF AURORA",115,"CHRIS KENNEDY",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WARD 9 PRECINCT 7",0,11,"DEMOCRATIC",42
"19",103,0,"CITY OF AURORA",115,"CHRIS KENNEDY",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WARD 9 PRECINCT 8",0,11,"DEMOCRATIC",43
"20",103,0,"CITY OF AURORA",115,"CHRIS KENNEDY",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WARD 9 PRECINCT 9",0,11,"DEMOCRATIC",24
"21",103,0,"CITY OF AURORA",115,"CHRIS KENNEDY",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WARD 9 PRECINCT 10",0,11,"DEMOCRATIC",11
"22",103,0,"CITY OF AURORA",120,"DANIEL BISS",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WARD 9 PRECINCT 4",0,11,"DEMOCRATIC",45
"23",103,0,"CITY OF AURORA",120,"DANIEL BISS",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WARD 9 PRECINCT 5",0,11,"DEMOCRATIC",29
"24",103,0,"CITY OF AURORA",120,"DANIEL BISS",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WARD 9 PRECINCT 6",0,11,"DEMOCRATIC",40
"25",103,0,"CITY OF AURORA",120,"DANIEL BISS",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WARD 9 PRECINCT 7",0,11,"DEMOCRATIC",67
"26",103,0,"CITY OF AURORA",120,"DANIEL BISS",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WARD 9 PRECINCT 8",0,11,"DEMOCRATIC",59
"27",103,0,"CITY OF AURORA",120,"DANIEL BISS",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WARD 9 PRECINCT 9",0,11,"DEMOCRATIC",44
"28",103,0,"CITY OF AURORA",120,"DANIEL BISS",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WARD 9 PRECINCT 10",0,11,"DEMOCRATIC",26
"29",103,0,"CITY OF AURORA",130,"BOB DAIBER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WARD 9 PRECINCT 4",0,11,"DEMOCRATIC",0
"30",103,0,"CITY OF AURORA",130,"BOB DAIBER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WARD 9 PRECINCT 5",0,11,"DEMOCRATIC",0
"31",103,0,"CITY OF AURORA",130,"BOB DAIBER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WARD 9 PRECINCT 6",0,11,"DEMOCRATIC",1
"32",103,0,"CITY OF AURORA",130,"BOB DAIBER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WARD 9 PRECINCT 7",0,11,"DEMOCRATIC",0
"33",103,0,"CITY OF AURORA",130,"BOB DAIBER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WARD 9 PRECINCT 8",0,11,"DEMOCRATIC",0
"34",103,0,"CITY OF AURORA",130,"BOB DAIBER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WARD 9 PRECINCT 9",0,11,"DEMOCRATIC",2
"35",103,0,"CITY OF AURORA",130,"BOB DAIBER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WARD 9 PRECINCT 10",0,11,"DEMOCRATIC",0
"36",103,0,"CITY OF AURORA",135,"TIO HARDIMAN",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WARD 9 PRECINCT 4",0,11,"DEMOCRATIC",0
"37",103,0,"CITY OF AURORA",135,"TIO HARDIMAN",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WARD 9 PRECINCT 5",0,11,"DEMOCRATIC",0
"38",103,0,"CITY OF AURORA",135,"TIO HARDIMAN",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WARD 9 PRECINCT 6",0,11,"DEMOCRATIC",2
"39",103,0,"CITY OF AURORA",135,"TIO HARDIMAN",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WARD 9 PRECINCT 7",0,11,"DEMOCRATIC",0
"40",103,0,"CITY OF AURORA",135,"TIO HARDIMAN",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WARD 9 PRECINCT 8",0,11,"DEMOCRATIC",1
"41",103,0,"CITY OF AURORA",135,"TIO HARDIMAN",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WARD 9 PRECINCT 9",0,11,"DEMOCRATIC",0
"42",103,0,"CITY OF AURORA",135,"TIO HARDIMAN",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WARD 9 PRECINCT 10",0,11,"DEMOCRATIC",1
"43",103,0,"CITY OF AURORA",140,"ROBERT MARSHALL",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WARD 9 PRECINCT 4",0,11,"DEMOCRATIC",0
"44",103,0,"CITY OF AURORA",140,"ROBERT MARSHALL",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WARD 9 PRECINCT 5",0,11,"DEMOCRATIC",1
"45",103,0,"CITY OF AURORA",140,"ROBERT MARSHALL",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WARD 9 PRECINCT 6",0,11,"DEMOCRATIC",0
"46",103,0,"CITY OF AURORA",140,"ROBERT MARSHALL",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WARD 9 PRECINCT 7",0,11,"DEMOCRATIC",0
"47",103,0,"CITY OF AURORA",140,"ROBERT MARSHALL",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WARD 9 PRECINCT 8",0,11,"DEMOCRATIC",1
"48",103,0,"CITY OF AURORA",140,"ROBERT MARSHALL",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WARD 9 PRECINCT 9",0,11,"DEMOCRATIC",0
"49",103,0,"CITY OF AURORA",140,"ROBERT MARSHALL",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WARD 9 PRECINCT 10",0,11,"DEMOCRATIC",0
"50",103,0,"CITY OF AURORA",155,"PAT QUINN",190,"ATTORNEY GENERAL","WARD 9 PRECINCT 4",0,11,"DEMOCRATIC",31
"51",103,0,"CITY OF AURORA",155,"PAT QUINN",190,"ATTORNEY GENERAL","WARD 9 PRECINCT 5",0,11,"DEMOCRATIC",21
"52",103,0,"CITY OF AURORA",155,"PAT QUINN",190,"ATTORNEY GENERAL","WARD 9 PRECINCT 6",0,11,"DEMOCRATIC",25
"53",103,0,"CITY OF AURORA",155,"PAT QUINN",190,"ATTORNEY GENERAL","WARD 9 PRECINCT 7",0,11,"DEMOCRATIC",30
"54",103,0,"CITY OF AURORA",155,"PAT QUINN",190,"ATTORNEY GENERAL","WARD 9 PRECINCT 8",0,11,"DEMOCRATIC",30
"55",103,0,"CITY OF AURORA",155,"PAT QUINN",190,"ATTORNEY GENERAL","WARD 9 PRECINCT 9",0,11,"DEMOCRATIC",28
"56",103,0,"CITY OF AURORA",155,"PAT QUINN",190,"ATTORNEY GENERAL","WARD 9 PRECINCT 10",0,11,"DEMOCRATIC",15
"57",103,0,"CITY OF AURORA",160,"RENATO MARIOTTI",190,"ATTORNEY GENERAL","WARD 9 PRECINCT 4",0,11,"DEMOCRATIC",4
"58",103,0,"CITY OF AURORA",160,"RENATO MARIOTTI",190,"ATTORNEY GENERAL","WARD 9 PRECINCT 5",0,11,"DEMOCRATIC",5
"59",103,0,"CITY OF AURORA",160,"RENATO MARIOTTI",190,"ATTORNEY GENERAL","WARD 9 PRECINCT 6",0,11,"DEMOCRATIC",4
"60",103,0,"CITY OF AURORA",160,"RENATO MARIOTTI",190,"ATTORNEY GENERAL","WARD 9 PRECINCT 7",0,11,"DEMOCRATIC",7
"61",103,0,"CITY OF AURORA",160,"RENATO MARIOTTI",190,"ATTORNEY GENERAL","WARD 9 PRECINCT 8",0,11,"DEMOCRATIC",6
"62",103,0,"CITY OF AURORA",160,"RENATO MARIOTTI",190,"ATTORNEY GENERAL","WARD 9 PRECINCT 9",0,11,"DEMOCRATIC",3
"63",103,0,"CITY OF AURORA",160,"RENATO MARIOTTI",190,"ATTORNEY GENERAL","WARD 9 PRECINCT 10",0,11,"DEMOCRATIC",2
"64",103,0,"CITY OF AURORA",170,"NANCY ROTERING",190,"ATTORNEY GENERAL","WARD 9 PRECINCT 4",0,11,"DEMOCRATIC",18
"65",103,0,"CITY OF AURORA",170,"NANCY ROTERING",190,"ATTORNEY GENERAL","WARD 9 PRECINCT 5",0,11,"DEMOCRATIC",12
"66",103,0,"CITY OF AURORA",170,"NANCY ROTERING",190,"ATTORNEY GENERAL","WARD 9 PRECINCT 6",0,11,"DEMOCRATIC",12
"67",103,0,"CITY OF AURORA",170,"NANCY ROTERING",190,"ATTORNEY GENERAL","WARD 9 PRECINCT 7",0,11,"DEMOCRATIC",18
"68",103,0,"CITY OF AURORA",170,"NANCY ROTERING",190,"ATTORNEY GENERAL","WARD 9 PRECINCT 8",0,11,"DEMOCRATIC",16
"69",103,0,"CITY OF AURORA",170,"NANCY ROTERING",190,"ATTORNEY GENERAL","WARD 9 PRECINCT 9",0,11,"DEMOCRATIC",17
"70",103,0,"CITY OF AURORA",170,"NANCY ROTERING",190,"ATTORNEY GENERAL","WARD 9 PRECINCT 10",0,11,"DEMOCRATIC",4
"71",103,0,"CITY OF AURORA",175,"KWAME RAOUL",190,"ATTORNEY GENERAL","WARD 9 PRECINCT 4",0,11,"DEMOCRATIC",33
"72",103,0,"CITY OF AURORA",175,"KWAME RAOUL",190,"ATTORNEY GENERAL","WARD 9 PRECINCT 5",0,11,"DEMOCRATIC",47
"73",103,0,"CITY OF AURORA",175,"KWAME RAOUL",190,"ATTORNEY GENERAL","WARD 9 PRECINCT 6",0,11,"DEMOCRATIC",40
"74",103,0,"CITY OF AURORA",175,"KWAME RAOUL",190,"ATTORNEY GENERAL","WARD 9 PRECINCT 7",0,11,"DEMOCRATIC",43
"75",103,0,"CITY OF AURORA",175,"KWAME RAOUL",190,"ATTORNEY GENERAL","WARD 9 PRECINCT 8",0,11,"DEMOCRATIC",59
"76",103,0,"CITY OF AURORA",175,"KWAME RAOUL",190,"ATTORNEY GENERAL","WARD 9 PRECINCT 9",0,11,"DEMOCRATIC",39
"77",103,0,"CITY OF AURORA",175,"KWAME RAOUL",190,"ATTORNEY GENERAL","WARD 9 PRECINCT 10",0,11,"DEMOCRATIC",26
"78",103,0,"CITY OF AURORA",180,"JESSE RUIZ",190,"ATTORNEY GENERAL","WARD 9 PRECINCT 4",0,11,"DEMOCRATIC",2
"79",103,0,"CITY OF AURORA",180,"JESSE RUIZ",190,"ATTORNEY GENERAL","WARD 9 PRECINCT 5",0,11,"DEMOCRATIC",4
"80",103,0,"CITY OF AURORA",180,"JESSE RUIZ",190,"ATTORNEY GENERAL","WARD 9 PRECINCT 6",0,11,"DEMOCRATIC",8
"81",103,0,"CITY OF AURORA",180,"JESSE RUIZ",190,"ATTORNEY GENERAL","WARD 9 PRECINCT 7",0,11,"DEMOCRATIC",10
"82",103,0,"CITY OF AURORA",180,"JESSE RUIZ",190,"ATTORNEY GENERAL","WARD 9 PRECINCT 8",0,11,"DEMOCRATIC",7
"83",103,0,"CITY OF AURORA",180,"JESSE RUIZ",190,"ATTORNEY GENERAL","WARD 9 PRECINCT 9",0,11,"DEMOCRATIC",2
"84",103,0,"CITY OF AURORA",180,"JESSE RUIZ",190,"ATTORNEY GENERAL","WARD 9 PRECINCT 10",0,11,"DEMOCRATIC",3
