"","JurisdictionID","JurisContainerID","JurisName","EISCandidateID","CandidateName","EISContestID","ContestName","PrecinctName","Registration","EISPartyID","PartyName","VoteCount"
"1",4,0,"BOONE",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","BELVIDERE  1",583,12,"Republican",35
"2",4,0,"BOONE",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","BELVIDERE  2",535,12,"Republican",41
"3",4,0,"BOONE",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","BELVIDERE  3",591,12,"Republican",31
"4",4,0,"BOONE",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","BELVIDERE  4",934,12,"Republican",26
"5",4,0,"BOONE",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","BELVIDERE  5",421,12,"Republican",28
"6",4,0,"BOONE",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","BELVIDERE  6",514,12,"Republican",37
"7",4,0,"BOONE",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","BELVIDERE  7",570,12,"Republican",26
"8",4,0,"BOONE",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","BELVIDERE  8",885,12,"Republican",27
"9",4,0,"BOONE",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","BELVIDERE  9",665,12,"Republican",61
"10",4,0,"BOONE",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","BELVIDERE 10",370,12,"Republican",11
"11",4,0,"BOONE",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","BELVIDERE 11",748,12,"Republican",37
"12",4,0,"BOONE",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","BELVIDERE 12",1197,12,"Republican",93
"13",4,0,"BOONE",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","BELVIDERE 13",487,12,"Republican",26
"14",4,0,"BOONE",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","BELVIDERE 14",496,12,"Republican",26
"15",4,0,"BOONE",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","BELVIDERE 15",887,12,"Republican",38
"16",4,0,"BOONE",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","BELVIDERE 16",1909,12,"Republican",151
"17",4,0,"BOONE",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","BELVIDERE 17",1819,12,"Republican",142
"18",4,0,"BOONE",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","BELVIDERE 18",736,12,"Republican",65
"19",4,0,"BOONE",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","BELVIDERE 19",800,12,"Republican",55
"20",4,0,"BOONE",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","BELVIDERE 20",757,12,"Republican",78
"21",4,0,"BOONE",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","BELVIDERE 21",745,12,"Republican",73
"22",4,0,"BOONE",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","BELVIDERE 22",859,12,"Republican",81
"23",4,0,"BOONE",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","BONUS 1",539,12,"Republican",61
"24",4,0,"BOONE",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","BONUS 2",717,12,"Republican",87
"25",4,0,"BOONE",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","BONUS 3",1444,12,"Republican",73
"26",4,0,"BOONE",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","BOONE 1",420,12,"Republican",42
"27",4,0,"BOONE",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","BOONE 2",655,12,"Republican",36
"28",4,0,"BOONE",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","CALEDONIA  1",2312,12,"Republican",154
"29",4,0,"BOONE",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","CALEDONIA  2",1325,12,"Republican",63
"30",4,0,"BOONE",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","CALEDONIA  3",1073,12,"Republican",64
"31",4,0,"BOONE",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","FLORA  1",1235,12,"Republican",60
"32",4,0,"BOONE",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","FLORA  2",671,12,"Republican",97
"33",4,0,"BOONE",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","LE ROY",352,12,"Republican",75
"34",4,0,"BOONE",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","MANCHESTER",674,12,"Republican",96
"35",4,0,"BOONE",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","POPLAR GROVE 1",1851,12,"Republican",90
"36",4,0,"BOONE",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","POPLAR GROVE 2",423,12,"Republican",60
"37",4,0,"BOONE",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","POPLAR GROVE 3",716,12,"Republican",17
"38",4,0,"BOONE",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","SPRING",637,12,"Republican",92
"39",4,0,"BOONE",145,"ERIKA HAROLD",190,"ATTORNEY GENERAL","BELVIDERE  1",583,12,"Republican",43
"40",4,0,"BOONE",145,"ERIKA HAROLD",190,"ATTORNEY GENERAL","BELVIDERE  2",535,12,"Republican",27
"41",4,0,"BOONE",145,"ERIKA HAROLD",190,"ATTORNEY GENERAL","BELVIDERE  3",591,12,"Republican",22
"42",4,0,"BOONE",145,"ERIKA HAROLD",190,"ATTORNEY GENERAL","BELVIDERE  4",934,12,"Republican",29
"43",4,0,"BOONE",145,"ERIKA HAROLD",190,"ATTORNEY GENERAL","BELVIDERE  5",421,12,"Republican",30
"44",4,0,"BOONE",145,"ERIKA HAROLD",190,"ATTORNEY GENERAL","BELVIDERE  6",514,12,"Republican",33
"45",4,0,"BOONE",145,"ERIKA HAROLD",190,"ATTORNEY GENERAL","BELVIDERE  7",570,12,"Republican",24
"46",4,0,"BOONE",145,"ERIKA HAROLD",190,"ATTORNEY GENERAL","BELVIDERE  8",885,12,"Republican",28
"47",4,0,"BOONE",145,"ERIKA HAROLD",190,"ATTORNEY GENERAL","BELVIDERE  9",665,12,"Republican",52
"48",4,0,"BOONE",145,"ERIKA HAROLD",190,"ATTORNEY GENERAL","BELVIDERE 10",370,12,"Republican",17
"49",4,0,"BOONE",145,"ERIKA HAROLD",190,"ATTORNEY GENERAL","BELVIDERE 11",748,12,"Republican",39
"50",4,0,"BOONE",145,"ERIKA HAROLD",190,"ATTORNEY GENERAL","BELVIDERE 12",1197,12,"Republican",70
"51",4,0,"BOONE",145,"ERIKA HAROLD",190,"ATTORNEY GENERAL","BELVIDERE 13",487,12,"Republican",20
"52",4,0,"BOONE",145,"ERIKA HAROLD",190,"ATTORNEY GENERAL","BELVIDERE 14",496,12,"Republican",16
"53",4,0,"BOONE",145,"ERIKA HAROLD",190,"ATTORNEY GENERAL","BELVIDERE 15",887,12,"Republican",40
"54",4,0,"BOONE",145,"ERIKA HAROLD",190,"ATTORNEY GENERAL","BELVIDERE 16",1909,12,"Republican",162
"55",4,0,"BOONE",145,"ERIKA HAROLD",190,"ATTORNEY GENERAL","BELVIDERE 17",1819,12,"Republican",135
"56",4,0,"BOONE",145,"ERIKA HAROLD",190,"ATTORNEY GENERAL","BELVIDERE 18",736,12,"Republican",66
"57",4,0,"BOONE",145,"ERIKA HAROLD",190,"ATTORNEY GENERAL","BELVIDERE 19",800,12,"Republican",62
"58",4,0,"BOONE",145,"ERIKA HAROLD",190,"ATTORNEY GENERAL","BELVIDERE 20",757,12,"Republican",70
"59",4,0,"BOONE",145,"ERIKA HAROLD",190,"ATTORNEY GENERAL","BELVIDERE 21",745,12,"Republican",85
"60",4,0,"BOONE",145,"ERIKA HAROLD",190,"ATTORNEY GENERAL","BELVIDERE 22",859,12,"Republican",70
"61",4,0,"BOONE",145,"ERIKA HAROLD",190,"ATTORNEY GENERAL","BONUS 1",539,12,"Republican",61
"62",4,0,"BOONE",145,"ERIKA HAROLD",190,"ATTORNEY GENERAL","BONUS 2",717,12,"Republican",81
"63",4,0,"BOONE",145,"ERIKA HAROLD",190,"ATTORNEY GENERAL","BONUS 3",1444,12,"Republican",62
"64",4,0,"BOONE",145,"ERIKA HAROLD",190,"ATTORNEY GENERAL","BOONE 1",420,12,"Republican",41
"65",4,0,"BOONE",145,"ERIKA HAROLD",190,"ATTORNEY GENERAL","BOONE 2",655,12,"Republican",25
"66",4,0,"BOONE",145,"ERIKA HAROLD",190,"ATTORNEY GENERAL","CALEDONIA  1",2312,12,"Republican",143
"67",4,0,"BOONE",145,"ERIKA HAROLD",190,"ATTORNEY GENERAL","CALEDONIA  2",1325,12,"Republican",64
"68",4,0,"BOONE",145,"ERIKA HAROLD",190,"ATTORNEY GENERAL","CALEDONIA  3",1073,12,"Republican",62
"69",4,0,"BOONE",145,"ERIKA HAROLD",190,"ATTORNEY GENERAL","FLORA  1",1235,12,"Republican",46
"70",4,0,"BOONE",145,"ERIKA HAROLD",190,"ATTORNEY GENERAL","FLORA  2",671,12,"Republican",82
"71",4,0,"BOONE",145,"ERIKA HAROLD",190,"ATTORNEY GENERAL","LE ROY",352,12,"Republican",59
"72",4,0,"BOONE",145,"ERIKA HAROLD",190,"ATTORNEY GENERAL","MANCHESTER",674,12,"Republican",70
"73",4,0,"BOONE",145,"ERIKA HAROLD",190,"ATTORNEY GENERAL","POPLAR GROVE 1",1851,12,"Republican",91
"74",4,0,"BOONE",145,"ERIKA HAROLD",190,"ATTORNEY GENERAL","POPLAR GROVE 2",423,12,"Republican",36
"75",4,0,"BOONE",145,"ERIKA HAROLD",190,"ATTORNEY GENERAL","POPLAR GROVE 3",716,12,"Republican",21
"76",4,0,"BOONE",145,"ERIKA HAROLD",190,"ATTORNEY GENERAL","SPRING",637,12,"Republican",82
"77",4,0,"BOONE",195,"JASON HELLAND",200,"SECRETARY OF STATE","BELVIDERE  1",583,12,"Republican",69
"78",4,0,"BOONE",195,"JASON HELLAND",200,"SECRETARY OF STATE","BELVIDERE  2",535,12,"Republican",54
"79",4,0,"BOONE",195,"JASON HELLAND",200,"SECRETARY OF STATE","BELVIDERE  3",591,12,"Republican",40
"80",4,0,"BOONE",195,"JASON HELLAND",200,"SECRETARY OF STATE","BELVIDERE  4",934,12,"Republican",48
"81",4,0,"BOONE",195,"JASON HELLAND",200,"SECRETARY OF STATE","BELVIDERE  5",421,12,"Republican",50
