"JurisdictionID","JurisContainerID","JurisName","EISCandidateID","CandidateName","EISContestID","ContestName","PrecinctName","Registration","EISPartyID","PartyName","VoteCount"
"7","0","CALHOUN","0","","0","","BELLEVIEW PRECINCT","173","0","REP-FED","44"
"7","0","CALHOUN","0","","0","","BELLEVIEW PRECINCT","173","0","DEM-FED","44"
"7","0","CALHOUN","0","","0","","BELLEVIEW PRECINCT","173","0","NONPARTISAN","44"
"7","0","CALHOUN","0","","0","","CRATER-CARLIN PCT.","493","0","REP-FED","146"
"7","0","CALHOUN","0","","0","","CRATER-CARLIN PCT.","493","0","DEM-FED","146"
"7","0","CALHOUN","0","","0","","CRATER-CARLIN PCT.","493","0","NONPARTISAN","146"
"7","0","CALHOUN","0","","0","","HAMBURG PRECINCT","376","0","REP-FED","95"
"7","0","CALHOUN","0","","0","","HAMBURG PRECINCT","376","0","DEM-FED","95"
"7","0","CALHOUN","0","","0","","HAMBURG PRECINCT","376","0","NONPARTISAN","95"
"7","0","CALHOUN","0","","0","","HARDIN PRECINCT","871","0","REP-FED","218"
"7","0","CALHOUN","0","","0","","HARDIN PRECINCT","871","0","DEM-FED","218"
"7","0","CALHOUN","0","","0","","HARDIN PRECINCT","871","0","NONPARTISAN","218"
"7","0","CALHOUN","0","","0","","GILEAD PRECINCT","253","0","REP-FED","51"
"7","0","CALHOUN","0","","0","","GILEAD PRECINCT","253","0","DEM-FED","51"
"7","0","CALHOUN","0","","0","","GILEAD PRECINCT","253","0","NONPARTISAN","51"
"7","0","CALHOUN","0","","0","","RICHWOODS PRECINCT","580","0","REP-FED","139"
"7","0","CALHOUN","0","","0","","RICHWOODS PRECINCT","580","0","DEM-FED","139"
"7","0","CALHOUN","0","","0","","RICHWOODS PRECINCT","580","0","NONPARTISAN","139"
"7","0","CALHOUN","0","","0","","POINT PRECINCT","796","0","REP-FED","212"
"7","0","CALHOUN","0","","0","","POINT PRECINCT","796","0","DEM-FED","212"
