"","JurisdictionID","JurisContainerID","JurisName","EISCandidateID","CandidateName","EISContestID","ContestName","PrecinctName","Registration","EISPartyID","PartyName","VoteCount"
"1",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 01",1285,0,"REP-FED",212
"2",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 01",1285,0,"DEM-FED",212
"3",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 01",1285,0,"GRN-FED",212
"4",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 01",1285,0,"NONPARTISAN",212
"5",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 02",905,0,"REP-FED",333
"6",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 02",905,0,"DEM-FED",333
"7",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 02",905,0,"GRN-FED",333
"8",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 02",905,0,"NONPARTISAN",333
"9",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 03",634,0,"REP-FED",122
"10",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 03",634,0,"DEM-FED",122
"11",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 03",634,0,"GRN-FED",122
"12",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 03",634,0,"NONPARTISAN",122
"13",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 04",895,0,"REP-FED",234
"14",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 04",895,0,"DEM-FED",234
"15",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 04",895,0,"GRN-FED",234
"16",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 04",895,0,"NONPARTISAN",234
"17",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 05",639,0,"REP-FED",165
"18",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 05",639,0,"DEM-FED",165
"19",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 05",639,0,"GRN-FED",165
"20",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 05",639,0,"NONPARTISAN",165
"21",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 06",451,0,"REP-FED",120
"22",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 06",451,0,"DEM-FED",120
"23",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 06",451,0,"GRN-FED",120
"24",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 06",451,0,"NONPARTISAN",120
"25",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 07",484,0,"REP-FED",136
"26",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 07",484,0,"DEM-FED",136
"27",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 07",484,0,"GRN-FED",136
"28",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 07",484,0,"NONPARTISAN",136
"29",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 08",468,0,"REP-FED",159
"30",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 08",468,0,"DEM-FED",159
"31",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 08",468,0,"GRN-FED",159
"32",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 08",468,0,"NONPARTISAN",159
"33",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 09",642,0,"REP-FED",139
"34",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 09",642,0,"DEM-FED",139
"35",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 09",642,0,"GRN-FED",139
"36",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 09",642,0,"NONPARTISAN",139
"37",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 10",596,0,"REP-FED",262
"38",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 10",596,0,"DEM-FED",262
"39",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 10",596,0,"GRN-FED",262
"40",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 10",596,0,"NONPARTISAN",262
"41",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 11",596,0,"REP-FED",126
"42",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 11",596,0,"DEM-FED",126
"43",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 11",596,0,"GRN-FED",126
"44",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 11",596,0,"NONPARTISAN",126
"45",107,0,"CITY OF EAST ST. LOUIS",0,"",0,"","PRECINCT 12",888,0,"REP-FED",283
