ContestID,ContestName,PartyCode,AreaType,AreaNum,OfficeSeqNo,BallotOrder,CandidateID,CandidateName,CurrentDateTime,VoteFor,CandidateVotes,CandidatePercentage,PrecinctsReporting
100001873,"2-114 City of Philomath A Measure Proposing Annexation of Main Street Island Properties","","","City of Philomath",35,,1,"Yes",6/11/2018 12:01:09 PM,1,971,0.816652649285114,1/1
100001873,"2-114 City of Philomath A Measure Proposing Annexation of Main Street Island Properties","","","City of Philomath",35,,2,"No",6/11/2018 12:01:09 PM,1,218,0.183347350714886,1/1
100001874,"2-115 City of Philomath A Measure Proposing Annexation of Landmark Drive Island Properties","","","City of Philomath",36,,1,"Yes",6/11/2018 12:01:09 PM,1,934,0.790855207451312,1/1
100001874,"2-115 City of Philomath A Measure Proposing Annexation of Landmark Drive Island Properties","","","City of Philomath",36,,2,"No",6/11/2018 12:01:09 PM,1,247,0.209144792548688,1/1
100001875,"2-116 City of Philomath A Measure Proposing Annexation of 3157 Main Street","","","City of Philomath",37,,1,"Yes",6/11/2018 12:01:09 PM,1,952,0.813675213675214,1/1
100001875,"2-116 City of Philomath A Measure Proposing Annexation of 3157 Main Street","","","City of Philomath",37,,2,"No",6/11/2018 12:01:09 PM,1,218,0.186324786324786,1/1
100001876,"2-117 City of Philomath A Measure Proposing Annexation of North 7th Street Undeveloped Lots","","","City of Philomath",38,,1,"Yes",6/11/2018 12:01:09 PM,1,910,0.767932489451477,1/1
100001876,"2-117 City of Philomath A Measure Proposing Annexation of North 7th Street Undeveloped Lots","","","City of Philomath",38,,2,"No",6/11/2018 12:01:09 PM,1,275,0.232067510548523,1/1
100001877,"2-118 City of Philomath A Measure Proposing Annexation of Cooper Lane Properties","","","City of Philomath",39,,1,"Yes",6/11/2018 12:01:09 PM,1,946,0.805106382978723,1/1
100001877,"2-118 City of Philomath A Measure Proposing Annexation of Cooper Lane Properties","","","City of Philomath",39,,2,"No",6/11/2018 12:01:09 PM,1,229,0.194893617021277,1/1
100001878,"2-119 Philomath School 17J Renewal of Five-Year Local Option Operating Levy for K-12 Education","","","Philomath School 17J",42,,1,"Yes",6/11/2018 12:01:09 PM,1,1934,0.707129798903108,4/4
100001878,"2-119 Philomath School 17J Renewal of Five-Year Local Option Operating Levy for K-12 Education","","","Philomath School 17J",42,,2,"No",6/11/2018 12:01:09 PM,1,801,0.292870201096892,4/4
