ContestID,ContestName,PartyCode,AreaType,AreaNum,OfficeSeqNo,BallotOrder,CandidateID,CandidateName,CurrentDateTime,VoteFor,CandidateVotes,CandidatePercentage,PrecinctsReporting
100001879,"26-197 CITY OF PORTLAND Renew Portland Children's Levy for five years.","","","PORTLAND CITY",90,,1,"Yes",6/11/2018 12:02:19 PM,1,222,0.816176470588235,92/92
100001879,"26-197 CITY OF PORTLAND Renew Portland Children's Levy for five years.","","","PORTLAND CITY",90,,2,"No",6/11/2018 12:02:19 PM,1,50,0.183823529411765,92/92
100001886,"34-284 Beaverton School District #48JT Levy Renewal to Protect Beaverton Schools Teachers and Class Sizes","","","Beaverton School District #48JT",91,,1,"Yes",6/11/2018 12:02:19 PM,1,36595,0.718591682048462,71/71
100001886,"34-284 Beaverton School District #48JT Levy Renewal to Protect Beaverton Schools Teachers and Class Sizes","","","Beaverton School District #48JT",91,,2,"No",6/11/2018 12:02:19 PM,1,14331,0.281408317951538,71/71
100001887,"34-282 City of Tualatin Authorizes General Obligation Bonds for Traffic Congestion and Safety Improvements","","","City of Tualatin",89,,1,"Yes",6/11/2018 12:02:19 PM,1,2347,0.570491006319883,8/8
100001887,"34-282 City of Tualatin Authorizes General Obligation Bonds for Traffic Congestion and Safety Improvements","","","City of Tualatin",89,,2,"No",6/11/2018 12:02:19 PM,1,1767,0.429508993680117,8/8
100036374,"US Representative, District 1 - Independent Party","IND","","US Congressional District 1",5,,9901,"Write-in",6/11/2018 12:02:19 PM,1,723,1,210/243
100036375,"US Representative, District 1 - Democrat","DEM","","US Congressional District 1",1,,9901,"Write-in",6/11/2018 12:02:19 PM,1,229,0.00466841987238293,210/243
100036375,"US Representative, District 1 - Democrat","DEM","","US Congressional District 1",1,,100060592,"Ricky Barajas",6/11/2018 12:02:19 PM,1,1900,0.0387336146616925,210/243
100036375,"US Representative, District 1 - Democrat","DEM","","US Congressional District 1",1,,100060593,"Michael E Stansfield",6/11/2018 12:02:19 PM,1,1681,0.0342690559191079,210/243
100036375,"US Representative, District 1 - Democrat","DEM","","US Congressional District 1",1,,300024797,"Suzanne Bonamici",6/11/2018 12:02:19 PM,1,45243,0.922328909546817,210/243
100036376,"US Representative, District 1 - Republican","REP","","US Congressional District 1",9,,9901,"Write-in",6/11/2018 12:02:19 PM,1,237,0.00875184638109306,210/243
100036376,"US Representative, District 1 - Republican","REP","","US Congressional District 1",9,,100061544,"Preston L Miller",6/11/2018 12:02:19 PM,1,1793,0.0662112259970458,210/243
100036376,"US Representative, District 1 - Republican","REP","","US Congressional District 1",9,,100061545,"John Verbeek",6/11/2018 12:02:19 PM,1,14024,0.517872968980798,210/243
100036376,"US Representative, District 1 - Republican","REP","","US Congressional District 1",9,,100061566,"George Griffith",6/11/2018 12:02:19 PM,1,11026,0.407163958641064,210/243
100036389,"Governor - Independent Party","IND","","Statewide Partisan",4,,9901,"Write-in",6/11/2018 12:02:19 PM,1,1222,0.518235793044953,1302/1335
100036389,"Governor - Independent Party","IND","","Statewide Partisan",4,,100061547,"Dan (Mr P) Pistoresi",6/11/2018 12:02:19 PM,1,186,0.0788804071246819,1302/1335
100036389,"Governor - Independent Party","IND","","Statewide Partisan",4,,100061846,"Skye J Allen",6/11/2018 12:02:19 PM,1,211,0.0894826123833757,1302/1335
100036389,"Governor - Independent Party","IND","","Statewide Partisan",4,,100061848,"Patrick Starnes",6/11/2018 12:02:19 PM,1,739,0.313401187446989,1302/1335
100036390,"Governor - Democrat","DEM","","Statewide Partisan",2,,9901,"Write-in",6/11/2018 12:02:19 PM,1,696,0.0140475517700723,1302/1335
100036390,"Governor - Democrat","DEM","","Statewide Partisan",2,,100060704,"Candace Neville",6/11/2018 12:02:19 PM,1,3161,0.0637992976224115,1302/1335
100036390,"Governor - Democrat","DEM","","Statewide Partisan",2,,100061152,"Ed Jones",6/11/2018 12:02:19 PM,1,3138,0.0633350825495499,1302/1335
100036390,"Governor - Democrat","DEM","","Statewide Partisan",2,,300027544,"Kate Brown",6/11/2018 12:02:19 PM,1,42551,0.858818068057966,1302/1335
100036391,"Governor - Republican","REP","","Statewide Partisan",3,,9901,"Write-in",6/11/2018 12:02:19 PM,1,223,0.0066782462865357,1302/1335
100036391,"Governor - Republican","REP","","Statewide Partisan",3,,100060615,"Keenan W Bohach",6/11/2018 12:02:19 PM,1,91,0.0027252036415908,1302/1335
100036391,"Governor - Republican","REP","","Statewide Partisan",3,,100060616,"Knute Buehler",6/11/2018 12:02:19 PM,1,17587,0.526683037853378,1302/1335
100036391,"Governor - Republican","REP","","Statewide Partisan",3,,100060617,"Sam Carpenter",6/11/2018 12:02:19 PM,1,6788,0.203282223287015,1302/1335
100036391,"Governor - Republican","REP","","Statewide Partisan",3,,100060618,"Bruce Cuff",6/11/2018 12:02:19 PM,1,407,0.0121885481552468,1302/1335
100036391,"Governor - Republican","REP","","Statewide Partisan",3,,100060619,"Jonathan I Edwards III",6/11/2018 12:02:19 PM,1,94,0.002815045519885,1302/1335
100036391,"Governor - Republican","REP","","Statewide Partisan",3,,100060620,"Jeff Smith",6/11/2018 12:02:19 PM,1,537,0.0160816962146622,1302/1335
100036391,"Governor - Republican","REP","","Statewide Partisan",3,,100060621,"Jack W Tacy",6/11/2018 12:02:19 PM,1,62,0.00185673215141351,1302/1335
100036391,"Governor - Republican","REP","","Statewide Partisan",3,,100060705,"Greg C Wooldridge",6/11/2018 12:02:19 PM,1,7220,0.21621945376138,1302/1335
100036391,"Governor - Republican","REP","","Statewide Partisan",3,,100061153,"David W Stauffer",6/11/2018 12:02:19 PM,1,285,0.00853497843794921,1302/1335
100036391,"Governor - Republican","REP","","Statewide Partisan",3,,100061849,"Brett Hyland",6/11/2018 12:02:19 PM,1,98,0.00293483469094394,1302/1335
100036413,"State Senator, 13th District - Independent Party","IND","","SD 13",12,,9901,"Write-in",6/11/2018 12:02:19 PM,1,95,1,39/39
100036414,"State Senator, 13th District - Democrat","DEM","","SD 13",3,,9901,"Write-in",6/11/2018 12:02:19 PM,1,25,0.00717772035601493,39/39
100036414,"State Senator, 13th District - Democrat","DEM","","SD 13",3,,100061431,"Paul Diller",6/11/2018 12:02:19 PM,1,2030,0.582830892908412,39/39
100036414,"State Senator, 13th District - Democrat","DEM","","SD 13",3,,100061489,"Sarah Grider",6/11/2018 12:02:19 PM,1,1428,0.409991386735573,39/39
100036415,"State Senator, 13th District - Republican","REP","","SD 13",21,,9901,"Write-in",6/11/2018 12:02:19 PM,1,34,0.0117769310703152,39/39
100036415,"State Senator, 13th District - Republican","REP","","SD 13",21,,100043071,"Kim Thatcher",6/11/2018 12:02:19 PM,1,2853,0.988223068929685,39/39
100036416,"State Senator, 15th District - Independent Party","IND","","SD 15",24,,9901,"Write-in",6/11/2018 12:02:19 PM,1,217,1,26/26
100036417,"State Senator, 15th District - Democrat","DEM","","SD 15",4,,9901,"Write-in",6/11/2018 12:02:19 PM,1,125,0.0166889185580774,26/26
100036417,"State Senator, 15th District - Democrat","DEM","","SD 15",4,,100043073,"Chuck Riley",6/11/2018 12:02:19 PM,1,7365,0.983311081441923,26/26
100036418,"State Senator, 15th District - Republican","REP","","SD 15",44,,9901,"Write-in",6/11/2018 12:02:19 PM,1,34,0.00517188926072406,26/26
100036418,"State Senator, 15th District - Republican","REP","","SD 15",44,,100061206,"Alexander Flores",6/11/2018 12:02:19 PM,1,3399,0.517036811682385,26/26
100036418,"State Senator, 15th District - Republican","REP","","SD 15",44,,100061491,"Monte Akers",6/11/2018 12:02:19 PM,1,3141,0.477791299056891,26/26
100036419,"State Senator, 16th District - Independent Party","IND","","SD 16",7,,9901,"Write-in",6/11/2018 12:02:19 PM,1,15,1,70/103
100036420,"State Senator, 16th District - Democrat","DEM","","SD 16",3,,9901,"Write-in",6/11/2018 12:02:19 PM,1,29,0.0225505443234837,70/103
100036420,"State Senator, 16th District - Democrat","DEM","","SD 16",3,,300025032,"Betsy Johnson",6/11/2018 12:02:19 PM,1,1257,0.977449455676516,70/103
100036421,"State Senator, 16th District - Republican","REP","","SD 16",11,,9901,"Write-in",6/11/2018 12:02:19 PM,1,253,1,70/103
100036422,"State Senator, 17th District - Independent Party","IND","","SD 17",26,,9901,"Write-in",6/11/2018 12:02:19 PM,1,93,1,34/34
100036423,"State Senator, 17th District - Democrat","DEM","","SD 17",6,,9901,"Write-in",6/11/2018 12:02:19 PM,1,58,0.00623253814743176,34/34
100036423,"State Senator, 17th District - Democrat","DEM","","SD 17",6,,300025016,"Elizabeth Steiner Hayward",6/11/2018 12:02:19 PM,1,9248,0.993767461852568,34/34
100036424,"State Senator, 17th District - Republican","REP","","SD 17",46,,9901,"Write-in",6/11/2018 12:02:19 PM,1,291,1,34/34
100036425,"State Senator, 19th District - Independent Party","IND","","SD 19",26,,9901,"Write-in",6/11/2018 12:02:19 PM,1,38,1,44/44
100036426,"State Senator, 19th District - Democrat","DEM","","SD 19",5,,9901,"Write-in",6/11/2018 12:02:19 PM,1,17,0.0096045197740113,44/44
100036426,"State Senator, 19th District - Democrat","DEM","","SD 19",5,,100060628,"Rob Wagner",6/11/2018 12:02:19 PM,1,1753,0.990395480225989,44/44
100036427,"State Senator, 19th District - Republican","REP","","SD 19",46,,9901,"Write-in",6/11/2018 12:02:19 PM,1,12,0.00911161731207289,44/44
100036427,"State Senator, 19th District - Republican","REP","","SD 19",46,,100061462,"David C Poulson",6/11/2018 12:02:19 PM,1,1305,0.990888382687927,44/44
100036506,"State Representative, 24th District - Independent Party","IND","","HD 24",16,,9901,"Write-in",6/11/2018 12:02:19 PM,1,13,1,16/16
100036507,"State Representative, 24th District - Democrat","DEM","","HD 24",7,,9901,"Write-in",6/11/2018 12:02:19 PM,1,82,1,16/16
100036508,"State Representative, 24th District - Republican","REP","","HD 24",25,,9901,"Write-in",6/11/2018 12:02:19 PM,1,5,0.00614250614250614,16/16
100036508,"State Representative, 24th District - Republican","REP","","HD 24",25,,300027693,"Ron Noble",6/11/2018 12:02:19 PM,1,809,0.993857493857494,16/16
100036509,"State Representative, 25th District - Independent Party","IND","","HD 25",17,,9901,"Write-in",6/11/2018 12:02:19 PM,1,0,0,17/17
100036510,"State Representative, 25th District - Democrat","DEM","","HD 25",8,,9901,"Write-in",6/11/2018 12:02:19 PM,1,0,0,17/17
100036510,"State Representative, 25th District - Democrat","DEM","","HD 25",8,,100060650,"Dave McCall",6/11/2018 12:02:19 PM,1,0,0,17/17
100036511,"State Representative, 25th District - Republican","REP","","HD 25",26,,9901,"Write-in",6/11/2018 12:02:19 PM,1,0,0,17/17
100036511,"State Representative, 25th District - Republican","REP","","HD 25",26,,100043141,"Bill Post",6/11/2018 12:02:19 PM,1,0,0,17/17
100036512,"State Representative, 26th District - Independent Party","IND","","HD 26",30,,9901,"Write-in",6/11/2018 12:02:19 PM,1,103,1,23/23
100036513,"State Representative, 26th District - Democrat","DEM","","HD 26",10,,9901,"Write-in",6/11/2018 12:02:19 PM,1,56,0.0194309507286607,23/23
100036513,"State Representative, 26th District - Democrat","DEM","","HD 26",10,,100061473,"Ryan Spiker",6/11/2018 12:02:19 PM,1,2826,0.980569049271339,23/23
100036514,"State Representative, 26th District - Republican","REP","","HD 26",50,,9901,"Write-in",6/11/2018 12:02:19 PM,1,16,0.00438716753496024,23/23
100036514,"State Representative, 26th District - Republican","REP","","HD 26",50,,100061860,"Dan Laschober",6/11/2018 12:02:19 PM,1,1025,0.28105292020839,23/23
100036514,"State Representative, 26th District - Republican","REP","","HD 26",50,,300027697,"A Richard Vial",6/11/2018 12:02:19 PM,1,2606,0.714559912256649,23/23
100036515,"State Representative, 27th District - Independent Party","IND","","HD 27",31,,9901,"Write-in",6/11/2018 12:02:19 PM,1,17,0.0769230769230769,14/14
100036515,"State Representative, 27th District - Independent Party","IND","","HD 27",31,,100061474,"Brian Pierson",6/11/2018 12:02:19 PM,1,204,0.923076923076923,14/14
100036516,"State Representative, 27th District - Democrat","DEM","","HD 27",10,,9901,"Write-in",6/11/2018 12:02:19 PM,1,51,0.0091726618705036,14/14
100036516,"State Representative, 27th District - Democrat","DEM","","HD 27",10,,300027698,"Sheri Malstrom",6/11/2018 12:02:19 PM,1,5509,0.990827338129496,14/14
100036517,"State Representative, 27th District - Republican","REP","","HD 27",51,,9901,"Write-in",6/11/2018 12:02:19 PM,1,522,1,14/14
100036518,"State Representative, 28th District - Independent Party","IND","","HD 28",32,,9901,"Write-in",6/11/2018 12:02:19 PM,1,53,1,13/13
100036519,"State Representative, 28th District - Democrat","DEM","","HD 28",12,,9901,"Write-in",6/11/2018 12:02:19 PM,1,42,0.00978336827393431,13/13
100036519,"State Representative, 28th District - Democrat","DEM","","HD 28",12,,300025058,"Jeff Barker",6/11/2018 12:02:19 PM,1,4251,0.990216631726066,13/13
100036520,"State Representative, 28th District - Republican","REP","","HD 28",52,,9901,"Write-in",6/11/2018 12:02:19 PM,1,227,1,13/13
100036521,"State Representative, 29th District - Independent Party","IND","","HD 29",33,,9901,"Write-in",6/11/2018 12:02:19 PM,1,119,1,13/13
100036522,"State Representative, 29th District - Democrat","DEM","","HD 29",13,,9901,"Write-in",6/11/2018 12:02:19 PM,1,46,0.0130496453900709,13/13
100036522,"State Representative, 29th District - Democrat","DEM","","HD 29",13,,100043143,"Susan McLain",6/11/2018 12:02:19 PM,1,3479,0.986950354609929,13/13
100036523,"State Representative, 29th District - Republican","REP","","HD 29",53,,9901,"Write-in",6/11/2018 12:02:19 PM,1,41,0.017833840800348,13/13
100036523,"State Representative, 29th District - Republican","REP","","HD 29",53,,100060651,"David Molina",6/11/2018 12:02:19 PM,1,2258,0.982166159199652,13/13
100036524,"State Representative, 30th District - Independent Party","IND","","HD 30",34,,9901,"Write-in",6/11/2018 12:02:19 PM,1,84,1,13/13
100036525,"State Representative, 30th District - Democrat","DEM","","HD 30",14,,9901,"Write-in",6/11/2018 12:02:19 PM,1,23,0.0056483300589391,13/13
100036525,"State Representative, 30th District - Democrat","DEM","","HD 30",14,,300027702,"Janeen Sollman",6/11/2018 12:02:19 PM,1,4049,0.994351669941061,13/13
100036526,"State Representative, 30th District - Republican","REP","","HD 30",54,,9901,"Write-in",6/11/2018 12:02:19 PM,1,53,0.0235346358792185,13/13
100036526,"State Representative, 30th District - Republican","REP","","HD 30",54,,100061861,"Dorothy Merritt",6/11/2018 12:02:19 PM,1,2199,0.976465364120782,13/13
100036527,"State Representative, 31st District - Independent Party","IND","","HD 31",8,,9901,"Write-in",6/11/2018 12:02:19 PM,1,13,1,44/44
100036528,"State Representative, 31st District - Democrat","DEM","","HD 31",4,,9901,"Write-in",6/11/2018 12:02:19 PM,1,6,0.00963081861958266,44/44
100036528,"State Representative, 31st District - Democrat","DEM","","HD 31",4,,300025060,"Brad Witt",6/11/2018 12:02:19 PM,1,617,0.990369181380417,44/44
100036529,"State Representative, 31st District - Republican","REP","","HD 31",12,,9901,"Write-in",6/11/2018 12:02:19 PM,1,10,0.0204081632653061,44/44
