ContestID,ContestName,PartyCode,AreaType,AreaNum,OfficeSeqNo,BallotOrder,CandidateID,CandidateName,CurrentDateTime,VoteFor,CandidateVotes,CandidatePercentage,PrecinctsReporting
100001882,"15-175 Medford School District 549C Authorizes General Obligation Bonds for Career and Technical Education Facilities","","","Medford School District 549C",40,,1,"Yes",6/11/2018 12:01:41 PM,1,9335,0.479111065489633,18/18
100001882,"15-175 Medford School District 549C Authorizes General Obligation Bonds for Career and Technical Education Facilities","","","Medford School District 549C",40,,2,"No",6/11/2018 12:01:41 PM,1,10149,0.520888934510367,18/18
100036276,"County Commissioner, Pos 1 - Independent Party","IND","","Jackson",27,,9901,"Write-in",6/11/2018 12:01:41 PM,1,468,1,45/45
100036277,"County Commissioner, Pos 1 - Democrat","DEM","","Jackson",25,,9901,"Write-in",6/11/2018 12:01:41 PM,1,215,0.0138969685217504,45/45
100036277,"County Commissioner, Pos 1 - Democrat","DEM","","Jackson",25,,100061578,"Amy Thuren",6/11/2018 12:01:41 PM,1,15256,0.98610303147825,45/45
100036278,"County Commissioner, Pos 1 - Republican","REP","","Jackson",29,,9901,"Write-in",6/11/2018 12:01:41 PM,1,128,0.00808335964635302,45/45
100036278,"County Commissioner, Pos 1 - Republican","REP","","Jackson",29,,100060465,"Rick Dyer",6/11/2018 12:01:41 PM,1,15707,0.991916640353647,45/45
100036279,"County Commissioner, Pos 3 - Independent Party","IND","","Jackson",28,,9901,"Write-in",6/11/2018 12:01:41 PM,1,471,1,45/45
100036280,"County Commissioner, Pos 3 - Democrat","DEM","","Jackson",26,,9901,"Write-in",6/11/2018 12:01:41 PM,1,210,0.0129910300030931,45/45
100036280,"County Commissioner, Pos 3 - Democrat","DEM","","Jackson",26,,100061253,"Lanita C Witt",6/11/2018 12:01:41 PM,1,15955,0.987008969996907,45/45
100036281,"County Commissioner, Pos 3 - Republican","REP","","Jackson",30,,9901,"Write-in",6/11/2018 12:01:41 PM,1,165,0.0100787978742899,45/45
100036281,"County Commissioner, Pos 3 - Republican","REP","","Jackson",30,,100060464,"Colleen Roberts",6/11/2018 12:01:41 PM,1,16206,0.98992120212571,45/45
100036377,"US Representative, District 2 - Independent Party","IND","","US Congressional District 2",2,,9901,"Write-in",6/11/2018 12:01:41 PM,1,469,0.377616747181965,381/381
100036377,"US Representative, District 2 - Independent Party","IND","","US Congressional District 2",2,,100060602,"Mark R Roberts",6/11/2018 12:01:41 PM,1,773,0.622383252818035,381/381
100036378,"US Representative, District 2 - Democrat","DEM","","US Congressional District 2",1,,9901,"Write-in",6/11/2018 12:01:41 PM,1,245,0.012356887073183,381/381
100036378,"US Representative, District 2 - Democrat","DEM","","US Congressional District 2",1,,100060594,"Eric Burnette",6/11/2018 12:01:41 PM,1,895,0.0451404650224441,381/381
100036378,"US Representative, District 2 - Democrat","DEM","","US Congressional District 2",1,,100060595,"Michael Byrne",6/11/2018 12:01:41 PM,1,430,0.0216875977202804,381/381
100036378,"US Representative, District 2 - Democrat","DEM","","US Congressional District 2",1,,100060596,"James (Jim) Crary",6/11/2018 12:01:41 PM,1,2071,0.104453522973723,381/381
