ContestID,ContestName,PartyCode,AreaType,AreaNum,OfficeSeqNo,BallotOrder,CandidateID,CandidateName,CurrentDateTime,VoteFor,CandidateVotes,CandidatePercentage,PrecinctsReporting
100036383,"US Representative, District 4 - Independent Party","IND","","US Congressional District 4",2,,9901,"Write-in",6/11/2018 12:01:21 PM,1,425,1,285/285
100036384,"US Representative, District 4 - Democrat","DEM","","US Congressional District 4",1,,9901,"Write-in",6/11/2018 12:01:21 PM,1,100,0.0128584287000129,285/285
100036384,"US Representative, District 4 - Democrat","DEM","","US Congressional District 4",1,,100061699,"Daniel R Arcangel",6/11/2018 12:01:21 PM,1,1041,0.133856242767134,285/285
100036384,"US Representative, District 4 - Democrat","DEM","","US Congressional District 4",1,,300025017,"Peter A DeFazio",6/11/2018 12:01:21 PM,1,6636,0.853285328532853,285/285
100036385,"US Representative, District 4 - Republican","REP","","US Congressional District 4",3,,9901,"Write-in",6/11/2018 12:01:21 PM,1,58,0.00424007602894948,285/285
100036385,"US Representative, District 4 - Republican","REP","","US Congressional District 4",3,,100060606,"Jo Rae Perkins",6/11/2018 12:01:21 PM,1,2233,0.163242927114555,285/285
100036385,"US Representative, District 4 - Republican","REP","","US Congressional District 4",3,,100060607,"Arthur B Robinson",6/11/2018 12:01:21 PM,1,5573,0.40741282257475,285/285
100036385,"US Representative, District 4 - Republican","REP","","US Congressional District 4",3,,100060608,"Stefan G Strek",6/11/2018 12:01:21 PM,1,430,0.031435046421522,285/285
100036385,"US Representative, District 4 - Republican","REP","","US Congressional District 4",3,,100061151,"Court Boice",6/11/2018 12:01:21 PM,1,4591,0.335623949119088,285/285
100036385,"US Representative, District 4 - Republican","REP","","US Congressional District 4",3,,100061427,"Michael Polen",6/11/2018 12:01:21 PM,1,794,0.0580451787411361,285/285
100036389,"Governor - Independent Party","IND","","Statewide Partisan",4,,9901,"Write-in",6/11/2018 12:01:21 PM,1,535,0.566137566137566,1302/1335
100036389,"Governor - Independent Party","IND","","Statewide Partisan",4,,100061547,"Dan (Mr P) Pistoresi",6/11/2018 12:01:21 PM,1,77,0.0814814814814815,1302/1335
100036389,"Governor - Independent Party","IND","","Statewide Partisan",4,,100061846,"Skye J Allen",6/11/2018 12:01:21 PM,1,64,0.0677248677248677,1302/1335
100036389,"Governor - Independent Party","IND","","Statewide Partisan",4,,100061848,"Patrick Starnes",6/11/2018 12:01:21 PM,1,269,0.284656084656085,1302/1335
100036390,"Governor - Democrat","DEM","","Statewide Partisan",2,,9901,"Write-in",6/11/2018 12:01:21 PM,1,419,0.0555776628200027,1302/1335
100036390,"Governor - Democrat","DEM","","Statewide Partisan",2,,100060704,"Candace Neville",6/11/2018 12:01:21 PM,1,1033,0.137020825043109,1302/1335
100036390,"Governor - Democrat","DEM","","Statewide Partisan",2,,100061152,"Ed Jones",6/11/2018 12:01:21 PM,1,1569,0.208117787504974,1302/1335
100036390,"Governor - Democrat","DEM","","Statewide Partisan",2,,300027544,"Kate Brown",6/11/2018 12:01:21 PM,1,4518,0.599283724631914,1302/1335
100036391,"Governor - Republican","REP","","Statewide Partisan",3,,9901,"Write-in",6/11/2018 12:01:21 PM,1,58,0.00395337741121941,1302/1335
100036391,"Governor - Republican","REP","","Statewide Partisan",3,,100060615,"Keenan W Bohach",6/11/2018 12:01:21 PM,1,34,0.00231749710312862,1302/1335
100036391,"Governor - Republican","REP","","Statewide Partisan",3,,100060616,"Knute Buehler",6/11/2018 12:01:21 PM,1,6704,0.456955899393361,1302/1335
100036391,"Governor - Republican","REP","","Statewide Partisan",3,,100060617,"Sam Carpenter",6/11/2018 12:01:21 PM,1,4945,0.337059505146207,1302/1335
100036391,"Governor - Republican","REP","","Statewide Partisan",3,,100060618,"Bruce Cuff",6/11/2018 12:01:21 PM,1,243,0.0165632881194193,1302/1335
100036391,"Governor - Republican","REP","","Statewide Partisan",3,,100060619,"Jonathan I Edwards III",6/11/2018 12:01:21 PM,1,36,0.00245382046213619,1302/1335
100036391,"Governor - Republican","REP","","Statewide Partisan",3,,100060620,"Jeff Smith",6/11/2018 12:01:21 PM,1,195,0.0132915275032377,1302/1335
100036391,"Governor - Republican","REP","","Statewide Partisan",3,,100060621,"Jack W Tacy",6/11/2018 12:01:21 PM,1,25,0.00170404198759457,1302/1335
100036391,"Governor - Republican","REP","","Statewide Partisan",3,,100060705,"Greg C Wooldridge",6/11/2018 12:01:21 PM,1,2333,0.159021198282326,1302/1335
100036391,"Governor - Republican","REP","","Statewide Partisan",3,,100061153,"David W Stauffer",6/11/2018 12:01:21 PM,1,60,0.00408970077022698,1302/1335
100036391,"Governor - Republican","REP","","Statewide Partisan",3,,100061849,"Brett Hyland",6/11/2018 12:01:21 PM,1,38,0.00259014382114375,1302/1335
100036395,"State Senator, 4th District - Independent Party","IND","","SD 04",15,,9901,"Write-in",6/11/2018 12:01:21 PM,1,72,1,35/35
100036396,"State Senator, 4th District - Democrat","DEM","","SD 04",3,,9901,"Write-in",6/11/2018 12:01:21 PM,1,26,0.013655462184874,35/35
100036396,"State Senator, 4th District - Democrat","DEM","","SD 04",3,,300025021,"Floyd Prozanski",6/11/2018 12:01:21 PM,1,1878,0.986344537815126,35/35
100036397,"State Senator, 4th District - Republican","REP","","SD 04",27,,9901,"Write-in",6/11/2018 12:01:21 PM,1,33,0.010566762728146,35/35
100036397,"State Senator, 4th District - Republican","REP","","SD 04",27,,100061549,"Scott Rohter",6/11/2018 12:01:21 PM,1,3090,0.989433237271854,35/35
100036437,"State Representative, 1st District - Independent Party","IND","","HD 01",6,,9901,"Write-in",6/11/2018 12:01:21 PM,1,41,1,47/47
100036438,"State Representative, 1st District - Democrat","DEM","","HD 01",3,,9901,"Write-in",6/11/2018 12:01:21 PM,1,13,0.0181564245810056,47/47
100036438,"State Representative, 1st District - Democrat","DEM","","HD 01",3,,100061433,"Shannon M Souza",6/11/2018 12:01:21 PM,1,703,0.981843575418994,47/47
100036439,"State Representative, 1st District - Republican","REP","","HD 01",9,,9901,"Write-in",6/11/2018 12:01:21 PM,1,12,0.00710059171597633,47/47
100036439,"State Representative, 1st District - Republican","REP","","HD 01",9,,300027661,"David Brock Smith",6/11/2018 12:01:21 PM,1,1678,0.992899408284024,47/47
100036440,"State Representative, 2nd District - Independent Party","IND","","HD 02",12,,9901,"Write-in",6/11/2018 12:01:21 PM,1,122,1,19/19
100036441,"State Representative, 2nd District - Democrat","DEM","","HD 02",4,,9901,"Write-in",6/11/2018 12:01:21 PM,1,87,0.0329046898638427,19/19
100036441,"State Representative, 2nd District - Democrat","DEM","","HD 02",4,,100061463,"Megan Salter",6/11/2018 12:01:21 PM,1,2557,0.967095310136157,19/19
100036442,"State Representative, 2nd District - Republican","REP","","HD 02",19,,9901,"Write-in",6/11/2018 12:01:21 PM,1,40,0.00656598818122127,19/19
100036442,"State Representative, 2nd District - Republican","REP","","HD 02",19,,100061434,"Gary Leif",6/11/2018 12:01:21 PM,1,3149,0.516907419566645,19/19
100036442,"State Representative, 2nd District - Republican","REP","","HD 02",19,,100061467,"Dallas L Heard",6/11/2018 12:01:21 PM,1,2903,0.476526592252134,19/19
100036455,"State Representative, 7th District - Independent Party","IND","","HD 07",13,,9901,"Write-in",6/11/2018 12:01:21 PM,1,104,1,18/18
100036456,"State Representative, 7th District - Democrat","DEM","","HD 07",6,,9901,"Write-in",6/11/2018 12:01:21 PM,1,30,0.0173210161662818,18/18
100036456,"State Representative, 7th District - Democrat","DEM","","HD 07",6,,100061435,"Christy Inskip",6/11/2018 12:01:21 PM,1,1702,0.982678983833718,18/18
100036457,"State Representative, 7th District - Republican","REP","","HD 07",20,,9901,"Write-in",6/11/2018 12:01:21 PM,1,11,0.00304119435996682,18/18
100036457,"State Representative, 7th District - Republican","REP","","HD 07",20,,100061468,"Cedric Hayden",6/11/2018 12:01:21 PM,1,3606,0.996958805640033,18/18
100036461,"State Representative, 9th District - Independent Party","IND","","HD 09",7,,9901,"Write-in",6/11/2018 12:01:21 PM,1,43,1,16/16
100036462,"State Representative, 9th District - Democrat","DEM","","HD 09",3,,9901,"Write-in",6/11/2018 12:01:21 PM,1,3,0.00553505535055351,16/16
