ContestID,ContestName,PartyCode,AreaType,AreaNum,OfficeSeqNo,BallotOrder,CandidateID,CandidateName,CurrentDateTime,VoteFor,CandidateVotes,CandidatePercentage,PrecinctsReporting
100001869,"9-117 La Pine Rural Fire Protection District Renews for 5 years Operations Levy for the Fire District.","","","La Pine Rural Fire Protection District",22,,1,"Yes",6/11/2018 12:01:53 PM,1,103,0.895652173913044,8/8
100001869,"9-117 La Pine Rural Fire Protection District Renews for 5 years Operations Levy for the Fire District.","","","La Pine Rural Fire Protection District",22,,2,"No",6/11/2018 12:01:53 PM,1,12,0.104347826086957,8/8
100001883,"18-109 Central Cascades Fire & EMS Five-Year Local Option Tax for Operations","","","Central Cascades Fire & EMS",21,,1,"Yes",6/11/2018 12:01:53 PM,1,19,0.558823529411765,1/1
100001883,"18-109 Central Cascades Fire & EMS Five-Year Local Option Tax for Operations","","","Central Cascades Fire & EMS",21,,2,"No",6/11/2018 12:01:53 PM,1,15,0.441176470588235,1/1
100036377,"US Representative, District 2 - Independent Party","IND","","US Congressional District 2",2,,9901,"Write-in",6/11/2018 12:01:53 PM,1,126,0.318181818181818,381/381
100036377,"US Representative, District 2 - Independent Party","IND","","US Congressional District 2",2,,100060602,"Mark R Roberts",6/11/2018 12:01:53 PM,1,270,0.681818181818182,381/381
100036378,"US Representative, District 2 - Democrat","DEM","","US Congressional District 2",1,,9901,"Write-in",6/11/2018 12:01:53 PM,1,110,0.0345694531741043,381/381
100036378,"US Representative, District 2 - Democrat","DEM","","US Congressional District 2",1,,100060594,"Eric Burnette",6/11/2018 12:01:53 PM,1,154,0.0483972344437461,381/381
100036378,"US Representative, District 2 - Democrat","DEM","","US Congressional District 2",1,,100060595,"Michael Byrne",6/11/2018 12:01:53 PM,1,199,0.062539283469516,381/381
100036378,"US Representative, District 2 - Democrat","DEM","","US Congressional District 2",1,,100060596,"James (Jim) Crary",6/11/2018 12:01:53 PM,1,575,0.180703959773727,381/381
100036378,"US Representative, District 2 - Democrat","DEM","","US Congressional District 2",1,,100060597,"Raz Mason",6/11/2018 12:01:53 PM,1,178,0.0559396605908234,381/381
100036378,"US Representative, District 2 - Democrat","DEM","","US Congressional District 2",1,,100060598,"Jamie McLeod-Skinner",6/11/2018 12:01:53 PM,1,885,0.278126964173476,381/381
100036378,"US Representative, District 2 - Democrat","DEM","","US Congressional District 2",1,,100060599,"Jennifer (Jenni) Neahring",6/11/2018 12:01:53 PM,1,850,0.267127592708988,381/381
100036378,"US Representative, District 2 - Democrat","DEM","","US Congressional District 2",1,,100060600,"Tim S White",6/11/2018 12:01:53 PM,1,231,0.0725958516656191,381/381
100036379,"US Representative, District 2 - Republican","REP","","US Congressional District 2",7,,9901,"Write-in",6/11/2018 12:01:53 PM,1,21,0.00249554367201426,381/381
100036379,"US Representative, District 2 - Republican","REP","","US Congressional District 2",7,,100060601,"Paul J Romero Jr",6/11/2018 12:01:53 PM,1,1595,0.189542483660131,381/381
100036379,"US Representative, District 2 - Republican","REP","","US Congressional District 2",7,,100061493,"Randy Pollock",6/11/2018 12:01:53 PM,1,533,0.063339275103981,381/381
100036379,"US Representative, District 2 - Republican","REP","","US Congressional District 2",7,,100061546,"Greg Walden",6/11/2018 12:01:53 PM,1,6266,0.744622697563874,381/381
100036389,"Governor - Independent Party","IND","","Statewide Partisan",4,,9901,"Write-in",6/11/2018 12:01:53 PM,1,261,0.558886509635974,1302/1335
100036389,"Governor - Independent Party","IND","","Statewide Partisan",4,,100061547,"Dan (Mr P) Pistoresi",6/11/2018 12:01:53 PM,1,59,0.126338329764454,1302/1335
100036389,"Governor - Independent Party","IND","","Statewide Partisan",4,,100061846,"Skye J Allen",6/11/2018 12:01:53 PM,1,43,0.0920770877944325,1302/1335
100036389,"Governor - Independent Party","IND","","Statewide Partisan",4,,100061848,"Patrick Starnes",6/11/2018 12:01:53 PM,1,104,0.222698072805139,1302/1335
100036390,"Governor - Democrat","DEM","","Statewide Partisan",2,,9901,"Write-in",6/11/2018 12:01:53 PM,1,206,0.0608207853557721,1302/1335
100036390,"Governor - Democrat","DEM","","Statewide Partisan",2,,100060704,"Candace Neville",6/11/2018 12:01:53 PM,1,456,0.134632418069088,1302/1335
100036390,"Governor - Democrat","DEM","","Statewide Partisan",2,,100061152,"Ed Jones",6/11/2018 12:01:53 PM,1,616,0.18187186300561,1302/1335
100036390,"Governor - Democrat","DEM","","Statewide Partisan",2,,300027544,"Kate Brown",6/11/2018 12:01:53 PM,1,2109,0.622674933569531,1302/1335
100036391,"Governor - Republican","REP","","Statewide Partisan",3,,9901,"Write-in",6/11/2018 12:01:53 PM,1,29,0.00338074143156913,1302/1335
100036391,"Governor - Republican","REP","","Statewide Partisan",3,,100060615,"Keenan W Bohach",6/11/2018 12:01:53 PM,1,21,0.00244812310561903,1302/1335
100036391,"Governor - Republican","REP","","Statewide Partisan",3,,100060616,"Knute Buehler",6/11/2018 12:01:53 PM,1,3659,0.426556306831429,1302/1335
